       x:             u(x):          v(x):        log10(RelativeError):   
     0.49545045     0.49754580     -4953.7750     -4.2930416
     0.49555044     0.49745283     -4954.7750     -4.2935417
     0.49565043     0.49735985     -4955.7750     -4.2940425
     0.49575042     0.49726687     -4956.7749     -4.2945439
     0.49585041     0.49717387     -4957.7749     -4.2950460
     0.49595040     0.49708087     -4958.7748     -4.2955488
     0.49605039     0.49698787     -4959.7748     -4.2960522
     0.49615038     0.49689485     -4960.7747     -4.2965562
     0.49625037     0.49680183     -4961.7747     -4.2970609
     0.49635036     0.49670880     -4962.7746     -4.2975663
     0.49645035     0.49661577     -4963.7746     -4.2980723
     0.49655034     0.49652273     -4964.7745     -4.2985790
     0.49665033     0.49642968     -4965.7745     -4.2990864
     0.49675032     0.49633662     -4966.7745     -4.2995944
     0.49685031     0.49624356     -4967.7744     -4.3001031
     0.49695030     0.49615049     -4968.7744     -4.3006124
     0.49705029     0.49605741     -4969.7743     -4.3011225
     0.49715028     0.49596433     -4970.7743     -4.3016332
     0.49725027     0.49587124     -4971.7742     -4.3021445
     0.49735026     0.49577814     -4972.7742     -4.3026566
     0.49745025     0.49568503     -4973.7741     -4.3031693
     0.49755024     0.49559192     -4974.7741     -4.3036827
     0.49765023     0.49549880     -4975.7740     -4.3041968
     0.49775022     0.49540568     -4976.7740     -4.3047116
     0.49785021     0.49531255     -4977.7740     -4.3052271
     0.49795020     0.49521941     -4978.7739     -4.3057432
     0.49805019     0.49512626     -4979.7739     -4.3062601
     0.49815018     0.49503311     -4980.7738     -4.3067776
     0.49825017     0.49493995     -4981.7738     -4.3072958
     0.49835016     0.49484678     -4982.7737     -4.3078147
     0.49845015     0.49475361     -4983.7737     -4.3083343
     0.49855014     0.49466043     -4984.7736     -4.3088547
     0.49865013     0.49456724     -4985.7736     -4.3093757
     0.49875012     0.49447405     -4986.7735     -4.3098974
     0.49885011     0.49438085     -4987.7735     -4.3104198
     0.49895010     0.49428764     -4988.7735     -4.3109429
     0.49905009     0.49419443     -4989.7734     -4.3114668
     0.49915008     0.49410121     -4990.7734     -4.3119913
     0.49925007     0.49400798     -4991.7733     -4.3125166
     0.49935006     0.49391474     -4992.7733     -4.3130425
     0.49945005     0.49382150     -4993.7732     -4.3135692
     0.49955004     0.49372826     -4994.7732     -4.3140966
     0.49965003     0.49363500     -4995.7731     -4.3146248
     0.49975002     0.49354174     -4996.7731     -4.3151536
     0.49985001     0.49344847     -4997.7730     -4.3156832
     0.49995000     0.49335520     -4998.7730     -4.3162135
     0.50005000     0.49326191     -4999.7730     -4.3167445
     0.50014999     0.49316863     -5000.7729     -4.3172762
     0.50024998     0.49307533     -5001.7729     -4.3178087
     0.50034997     0.49298203     -5002.7728     -4.3183419
     0.50044996     0.49288872     -5003.7728     -4.3188759
     0.50054995     0.49279540     -5004.7727     -4.3194106
     0.50064994     0.49270208     -5005.7727     -4.3199460
     0.50074993     0.49260875     -5006.7726     -4.3204822
     0.50084992     0.49251542     -5007.7726     -4.3210191
     0.50094991     0.49242208     -5008.7725     -4.3215568
     0.50104990     0.49232873     -5009.7725     -4.3220952
     0.50114989     0.49223537     -5010.7725     -4.3226343
     0.50124988     0.49214201     -5011.7724     -4.3231742
     0.50134987     0.49204864     -5012.7724     -4.3237149
     0.50144986     0.49195527     -5013.7723     -4.3242563
     0.50154985     0.49186188     -5014.7723     -4.3247985
     0.50164984     0.49176849     -5015.7722     -4.3253414
     0.50174983     0.49167510     -5016.7722     -4.3258852
     0.50184982     0.49158170     -5017.7721     -4.3264296
     0.50194981     0.49148829     -5018.7721     -4.3269749
     0.50204980     0.49139487     -5019.7720     -4.3275209
     0.50214979     0.49130145     -5020.7720     -4.3280676
     0.50224978     0.49120802     -5021.7720     -4.3286152
     0.50234977     0.49111459     -5022.7719     -4.3291635
     0.50244976     0.49102115     -5023.7719     -4.3297126
     0.50254975     0.49092770     -5024.7718     -4.3302625
     0.50264974     0.49083425     -5025.7718     -4.3308132
     0.50274973     0.49074078     -5026.7717     -4.3313646
     0.50284972     0.49064732     -5027.7717     -4.3319169
     0.50294971     0.49055384     -5028.7716     -4.3324699
     0.50304970     0.49046036     -5029.7716     -4.3330237
     0.50314969     0.49036687     -5030.7715     -4.3335783
     0.50324968     0.49027338     -5031.7715     -4.3341337
     0.50334967     0.49017988     -5032.7715     -4.3346899
     0.50344966     0.49008637     -5033.7714     -4.3352469
     0.50354965     0.48999286     -5034.7714     -4.3358048
     0.50364964     0.48989934     -5035.7713     -4.3363634
     0.50374963     0.48980581     -5036.7713     -4.3369228
     0.50384962     0.48971228     -5037.7712     -4.3374830
     0.50394961     0.48961874     -5038.7712     -4.3380441
     0.50404960     0.48952520     -5039.7711     -4.3386059
     0.50414959     0.48943164     -5040.7711     -4.3391686
     0.50424958     0.48933809     -5041.7710     -4.3397321
     0.50434957     0.48924452     -5042.7710     -4.3402964
     0.50444956     0.48915095     -5043.7710     -4.3408616
     0.50454955     0.48905737     -5044.7709     -4.3414275
     0.50464954     0.48896379     -5045.7709     -4.3419943
     0.50474953     0.48887020     -5046.7708     -4.3425619
     0.50484952     0.48877660     -5047.7708     -4.3431304
     0.50494951     0.48868300     -5048.7707     -4.3436997
     0.50504950     0.48858939     -5049.7707     -4.3442698
     0.50514949     0.48849577     -5050.7706     -4.3448408
     0.50524948     0.48840215     -5051.7706     -4.3454126
     0.50534947     0.48830852     -5052.7705     -4.3459853
     0.50544946     0.48821488     -5053.7705     -4.3465588
     0.50554945     0.48812124     -5054.7705     -4.3471331
     0.50564944     0.48802759     -5055.7704     -4.3477084
     0.50574943     0.48793394     -5056.7704     -4.3482844
     0.50584942     0.48784028     -5057.7703     -4.3488614
     0.50594941     0.48774661     -5058.7703     -4.3494391
     0.50604940     0.48765293     -5059.7702     -4.3500178
     0.50614939     0.48755925     -5060.7702     -4.3505973
     0.50624938     0.48746557     -5061.7701     -4.3511777
     0.50634937     0.48737188     -5062.7701     -4.3517590
     0.50644936     0.48727818     -5063.7700     -4.3523411
     0.50654935     0.48718447     -5064.7700     -4.3529241
     0.50664934     0.48709076     -5065.7700     -4.3535080
     0.50674933     0.48699704     -5066.7699     -4.3540928
     0.50684932     0.48690332     -5067.7699     -4.3546784
     0.50694931     0.48680959     -5068.7698     -4.3552650
     0.50704930     0.48671585     -5069.7698     -4.3558524
     0.50714929     0.48662211     -5070.7697     -4.3564407
     0.50724928     0.48652836     -5071.7697     -4.3570299
     0.50734927     0.48643460     -5072.7696     -4.3576200
     0.50744926     0.48634084     -5073.7696     -4.3582111
     0.50754925     0.48624707     -5074.7695     -4.3588030
     0.50764924     0.48615330     -5075.7695     -4.3593958
     0.50774923     0.48605952     -5076.7695     -4.3599895
     0.50784922     0.48596573     -5077.7694     -4.3605842
     0.50794921     0.48587194     -5078.7694     -4.3611797
     0.50804920     0.48577814     -5079.7693     -4.3617762
     0.50814919     0.48568433     -5080.7693     -4.3623736
     0.50824918     0.48559052     -5081.7692     -4.3629719
     0.50834917     0.48549670     -5082.7692     -4.3635712
     0.50844916     0.48540288     -5083.7691     -4.3641713
     0.50854915     0.48530905     -5084.7691     -4.3647724
     0.50864914     0.48521521     -5085.7691     -4.3653745
     0.50874913     0.48512137     -5086.7690     -4.3659774
     0.50884912     0.48502752     -5087.7690     -4.3665813
     0.50894911     0.48493367     -5088.7689     -4.3671862
     0.50904910     0.48483981     -5089.7689     -4.3677920
     0.50914909     0.48474594     -5090.7688     -4.3683987
     0.50924908     0.48465206     -5091.7688     -4.3690064
     0.50934907     0.48455819     -5092.7687     -4.3696151
     0.50944906     0.48446430     -5093.7687     -4.3702247
     0.50954905     0.48437041     -5094.7686     -4.3708353
     0.50964904     0.48427651     -5095.7686     -4.3714468
     0.50974903     0.48418261     -5096.7686     -4.3720593
     0.50984902     0.48408870     -5097.7685     -4.3726728
     0.50994901     0.48399478     -5098.7685     -4.3732872
     0.51004900     0.48390086     -5099.7684     -4.3739026
     0.51014899     0.48380693     -5100.7684     -4.3745190
     0.51024898     0.48371299     -5101.7683     -4.3751364
     0.51034897     0.48361905     -5102.7683     -4.3757548
     0.51044896     0.48352511     -5103.7682     -4.3763741
     0.51054895     0.48343116     -5104.7682     -4.3769945
     0.51064894     0.48333720     -5105.7681     -4.3776158
     0.51074893     0.48324323     -5106.7681     -4.3782381
     0.51084892     0.48314926     -5107.7681     -4.3788614
     0.51094891     0.48305528     -5108.7680     -4.3794858
     0.51104890     0.48296130     -5109.7680     -4.3801111
     0.51114889     0.48286731     -5110.7679     -4.3807375
     0.51124888     0.48277332     -5111.7679     -4.3813648
     0.51134887     0.48267932     -5112.7678     -4.3819932
     0.51144886     0.48258531     -5113.7678     -4.3826226
     0.51154885     0.48249130     -5114.7677     -4.3832530
     0.51164884     0.48239728     -5115.7677     -4.3838845
     0.51174883     0.48230325     -5116.7676     -4.3845169
     0.51184882     0.48220922     -5117.7676     -4.3851505
     0.51194881     0.48211519     -5118.7676     -4.3857850
     0.51204880     0.48202114     -5119.7675     -4.3864206
     0.51214879     0.48192709     -5120.7675     -4.3870572
     0.51224878     0.48183304     -5121.7674     -4.3876949
     0.51234877     0.48173898     -5122.7674     -4.3883336
     0.51244876     0.48164491     -5123.7673     -4.3889734
     0.51254875     0.48155084     -5124.7673     -4.3896142
     0.51264874     0.48145676     -5125.7672     -4.3902561
     0.51274873     0.48136268     -5126.7672     -4.3908991
     0.51284872     0.48126859     -5127.7671     -4.3915431
     0.51294871     0.48117449     -5128.7671     -4.3921882
     0.51304870     0.48108039     -5129.7671     -4.3928343
     0.51314869     0.48098628     -5130.7670     -4.3934816
     0.51324868     0.48089216     -5131.7670     -4.3941299
     0.51334867     0.48079805     -5132.7669     -4.3947793
     0.51344866     0.48070392     -5133.7669     -4.3954298
     0.51354865     0.48060979     -5134.7668     -4.3960814
     0.51364864     0.48051565     -5135.7668     -4.3967340
     0.51374863     0.48042151     -5136.7667     -4.3973878
     0.51384862     0.48032736     -5137.7667     -4.3980427
     0.51394861     0.48023320     -5138.7666     -4.3986987
     0.51404860     0.48013904     -5139.7666     -4.3993558
     0.51414859     0.48004487     -5140.7666     -4.4000140
     0.51424858     0.47995070     -5141.7665     -4.4006733
     0.51434857     0.47985652     -5142.7665     -4.4013338
     0.51444856     0.47976234     -5143.7664     -4.4019953
     0.51454855     0.47966815     -5144.7664     -4.4026580
     0.51464854     0.47957395     -5145.7663     -4.4033219
     0.51474853     0.47947975     -5146.7663     -4.4039868
     0.51484852     0.47938554     -5147.7662     -4.4046530
     0.51494851     0.47929133     -5148.7662     -4.4053202
     0.51504850     0.47919711     -5149.7661     -4.4059886
     0.51514849     0.47910289     -5150.7661     -4.4066582
     0.51524848     0.47900865     -5151.7661     -4.4073289
     0.51534847     0.47891442     -5152.7660     -4.4080007
     0.51544846     0.47882018     -5153.7660     -4.4086737
     0.51554845     0.47872593     -5154.7659     -4.4093479
     0.51564844     0.47863167     -5155.7659     -4.4100233
     0.51574843     0.47853741     -5156.7658     -4.4106998
     0.51584842     0.47844315     -5157.7658     -4.4113776
     0.51594841     0.47834888     -5158.7657     -4.4120565
     0.51604840     0.47825460     -5159.7657     -4.4127366
     0.51614839     0.47816032     -5160.7656     -4.4134178
     0.51624838     0.47806603     -5161.7656     -4.4141003
     0.51634837     0.47797174     -5162.7656     -4.4147840
     0.51644836     0.47787744     -5163.7655     -4.4154689
     0.51654835     0.47778313     -5164.7655     -4.4161550
     0.51664834     0.47768882     -5165.7654     -4.4168422
     0.51674833     0.47759450     -5166.7654     -4.4175308
     0.51684832     0.47750018     -5167.7653     -4.4182205
     0.51694831     0.47740585     -5168.7653     -4.4189115
     0.51704830     0.47731152     -5169.7652     -4.4196036
     0.51714829     0.47721718     -5170.7652     -4.4202971
     0.51724828     0.47712283     -5171.7651     -4.4209917
     0.51734827     0.47702848     -5172.7651     -4.4216876
     0.51744826     0.47693413     -5173.7651     -4.4223848
     0.51754825     0.47683976     -5174.7650     -4.4230832
     0.51764824     0.47674539     -5175.7650     -4.4237828
     0.51774823     0.47665102     -5176.7649     -4.4244837
     0.51784822     0.47655664     -5177.7649     -4.4251859
     0.51794821     0.47646226     -5178.7648     -4.4258893
     0.51804820     0.47636787     -5179.7648     -4.4265941
     0.51814819     0.47627347     -5180.7647     -4.4273001
     0.51824818     0.47617907     -5181.7647     -4.4280073
     0.51834817     0.47608466     -5182.7646     -4.4287159
     0.51844816     0.47599025     -5183.7646     -4.4294257
     0.51854815     0.47589583     -5184.7646     -4.4301369
     0.51864814     0.47580141     -5185.7645     -4.4308493
     0.51874813     0.47570698     -5186.7645     -4.4315631
     0.51884812     0.47561254     -5187.7644     -4.4322782
     0.51894811     0.47551810     -5188.7644     -4.4329945
     0.51904810     0.47542365     -5189.7643     -4.4337122
     0.51914809     0.47532920     -5190.7643     -4.4344313
     0.51924808     0.47523475     -5191.7642     -4.4351516
     0.51934807     0.47514028     -5192.7642     -4.4358733
     0.51944806     0.47504581     -5193.7641     -4.4365963
     0.51954805     0.47495134     -5194.7641     -4.4373207
     0.51964804     0.47485686     -5195.7641     -4.4380464
     0.51974803     0.47476237     -5196.7640     -4.4387735
     0.51984802     0.47466788     -5197.7640     -4.4395019
     0.51994801     0.47457339     -5198.7639     -4.4402317
     0.52004800     0.47447889     -5199.7639     -4.4409628
     0.52014799     0.47438438     -5200.7638     -4.4416953
     0.52024798     0.47428987     -5201.7638     -4.4424292
     0.52034797     0.47419535     -5202.7637     -4.4431645
     0.52044796     0.47410082     -5203.7637     -4.4439012
     0.52054795     0.47400629     -5204.7636     -4.4446393
     0.52064794     0.47391176     -5205.7636     -4.4453788
     0.52074793     0.47381722     -5206.7636     -4.4461196
     0.52084792     0.47372267     -5207.7635     -4.4468619
     0.52094791     0.47362812     -5208.7635     -4.4476056
     0.52104790     0.47353357     -5209.7634     -4.4483507
     0.52114789     0.47343900     -5210.7634     -4.4490972
     0.52124788     0.47334444     -5211.7633     -4.4498452
     0.52134787     0.47324986     -5212.7633     -4.4505946
     0.52144786     0.47315529     -5213.7632     -4.4513455
     0.52154785     0.47306070     -5214.7632     -4.4520978
     0.52164784     0.47296611     -5215.7631     -4.4528515
     0.52174783     0.47287152     -5216.7631     -4.4536067
     0.52184782     0.47277692     -5217.7631     -4.4543634
     0.52194781     0.47268231     -5218.7630     -4.4551215
     0.52204780     0.47258770     -5219.7630     -4.4558811
     0.52214779     0.47249309     -5220.7629     -4.4566422
     0.52224778     0.47239846     -5221.7629     -4.4574048
     0.52234777     0.47230384     -5222.7628     -4.4581688
     0.52244776     0.47220921     -5223.7628     -4.4589344
     0.52254775     0.47211457     -5224.7627     -4.4597014
     0.52264774     0.47201992     -5225.7627     -4.4604700
     0.52274773     0.47192528     -5226.7626     -4.4612401
     0.52284772     0.47183062     -5227.7626     -4.4620117
     0.52294771     0.47173596     -5228.7626     -4.4627848
     0.52304770     0.47164130     -5229.7625     -4.4635595
     0.52314769     0.47154663     -5230.7625     -4.4643357
     0.52324768     0.47145195     -5231.7624     -4.4651134
     0.52334767     0.47135727     -5232.7624     -4.4658927
     0.52344766     0.47126259     -5233.7623     -4.4666735
     0.52354765     0.47116790     -5234.7623     -4.4674559
     0.52364764     0.47107320     -5235.7622     -4.4682399
     0.52374763     0.47097850     -5236.7622     -4.4690254
     0.52384762     0.47088379     -5237.7621     -4.4698126
     0.52394761     0.47078908     -5238.7621     -4.4706013
     0.52404760     0.47069436     -5239.7621     -4.4713916
     0.52414759     0.47059964     -5240.7620     -4.4721835
     0.52424758     0.47050491     -5241.7620     -4.4729770
     0.52434757     0.47041017     -5242.7619     -4.4737721
     0.52444756     0.47031544     -5243.7619     -4.4745688
     0.52454755     0.47022069     -5244.7618     -4.4753672
     0.52464754     0.47012594     -5245.7618     -4.4761672
     0.52474753     0.47003119     -5246.7617     -4.4769688
     0.52484752     0.46993643     -5247.7617     -4.4777721
     0.52494751     0.46984166     -5248.7617     -4.4785770
     0.52504750     0.46974689     -5249.7616     -4.4793836
     0.52514749     0.46965212     -5250.7616     -4.4801918
     0.52524748     0.46955733     -5251.7615     -4.4810017
     0.52534747     0.46946255     -5252.7615     -4.4818133
     0.52544746     0.46936776     -5253.7614     -4.4826266
     0.52554745     0.46927296     -5254.7614     -4.4834415
     0.52564744     0.46917816     -5255.7613     -4.4842582
     0.52574743     0.46908335     -5256.7613     -4.4850766
     0.52584742     0.46898854     -5257.7612     -4.4858966
     0.52594741     0.46889372     -5258.7612     -4.4867184
     0.52604740     0.46879890     -5259.7612     -4.4875419
     0.52614739     0.46870407     -5260.7611     -4.4883672
     0.52624738     0.46860924     -5261.7611     -4.4891942
     0.52634737     0.46851440     -5262.7610     -4.4900229
     0.52644736     0.46841956     -5263.7610     -4.4908534
     0.52654735     0.46832471     -5264.7609     -4.4916857
     0.52664734     0.46822986     -5265.7609     -4.4925197
     0.52674733     0.46813500     -5266.7608     -4.4933555
     0.52684732     0.46804013     -5267.7608     -4.4941931
     0.52694731     0.46794526     -5268.7607     -4.4950324
     0.52704730     0.46785039     -5269.7607     -4.4958736
     0.52714729     0.46775551     -5270.7607     -4.4967166
     0.52724728     0.46766063     -5271.7606     -4.4975614
     0.52734727     0.46756574     -5272.7606     -4.4984080
     0.52744726     0.46747084     -5273.7605     -4.4992564
     0.52754725     0.46737594     -5274.7605     -4.5001067
     0.52764724     0.46728104     -5275.7604     -4.5009588
     0.52774723     0.46718613     -5276.7604     -4.5018127
     0.52784722     0.46709121     -5277.7603     -4.5026686
     0.52794721     0.46699629     -5278.7603     -4.5035263
     0.52804720     0.46690137     -5279.7602     -4.5043858
     0.52814719     0.46680644     -5280.7602     -4.5052473
     0.52824718     0.46671150     -5281.7602     -4.5061106
     0.52834717     0.46661656     -5282.7601     -4.5069759
     0.52844716     0.46652161     -5283.7601     -4.5078430
     0.52854715     0.46642666     -5284.7600     -4.5087121
     0.52864714     0.46633171     -5285.7600     -4.5095831
     0.52874713     0.46623675     -5286.7599     -4.5104560
     0.52884712     0.46614178     -5287.7599     -4.5113309
     0.52894711     0.46604681     -5288.7598     -4.5122077
     0.52904710     0.46595183     -5289.7598     -4.5130864
     0.52914709     0.46585685     -5290.7597     -4.5139672
     0.52924708     0.46576187     -5291.7597     -4.5148499
     0.52934707     0.46566688     -5292.7597     -4.5157346
     0.52944706     0.46557188     -5293.7596     -4.5166213
     0.52954705     0.46547688     -5294.7596     -4.5175100
     0.52964704     0.46538187     -5295.7595     -4.5184007
     0.52974703     0.46528686     -5296.7595     -4.5192934
     0.52984702     0.46519185     -5297.7594     -4.5201881
     0.52994701     0.46509682     -5298.7594     -4.5210849
     0.53004700     0.46500180     -5299.7593     -4.5219837
     0.53014699     0.46490677     -5300.7593     -4.5228846
     0.53024698     0.46481173     -5301.7592     -4.5237876
     0.53034697     0.46471669     -5302.7592     -4.5246926
     0.53044696     0.46462164     -5303.7592     -4.5255997
     0.53054695     0.46452659     -5304.7591     -4.5265089
     0.53064694     0.46443154     -5305.7591     -4.5274202
     0.53074693     0.46433648     -5306.7590     -4.5283336
     0.53084692     0.46424141     -5307.7590     -4.5292491
     0.53094691     0.46414634     -5308.7589     -4.5301667
     0.53104690     0.46405126     -5309.7589     -4.5310865
     0.53114689     0.46395618     -5310.7588     -4.5320085
     0.53124688     0.46386110     -5311.7588     -4.5329326
     0.53134687     0.46376601     -5312.7587     -4.5338589
     0.53144686     0.46367091     -5313.7587     -4.5347873
     0.53154685     0.46357581     -5314.7587     -4.5357179
     0.53164684     0.46348071     -5315.7586     -4.5366508
     0.53174683     0.46338560     -5316.7586     -4.5375858
     0.53184682     0.46329048     -5317.7585     -4.5385231
     0.53194681     0.46319536     -5318.7585     -4.5394626
     0.53204680     0.46310024     -5319.7584     -4.5404043
     0.53214679     0.46300511     -5320.7584     -4.5413483
     0.53224678     0.46290997     -5321.7583     -4.5422945
     0.53234677     0.46281483     -5322.7583     -4.5432431
     0.53244676     0.46271969     -5323.7582     -4.5441939
     0.53254675     0.46262454     -5324.7582     -4.5451469
     0.53264674     0.46252939     -5325.7582     -4.5461023
     0.53274673     0.46243423     -5326.7581     -4.5470600
     0.53284672     0.46233906     -5327.7581     -4.5480201
     0.53294671     0.46224390     -5328.7580     -4.5489824
     0.53304670     0.46214872     -5329.7580     -4.5499472
     0.53314669     0.46205354     -5330.7579     -4.5509142
     0.53324668     0.46195836     -5331.7579     -4.5518837
     0.53334667     0.46186317     -5332.7578     -4.5528555
     0.53344666     0.46176798     -5333.7578     -4.5538297
     0.53354665     0.46167278     -5334.7577     -4.5548063
     0.53364664     0.46157758     -5335.7577     -4.5557854
     0.53374663     0.46148237     -5336.7577     -4.5567668
     0.53384662     0.46138716     -5337.7576     -4.5577507
     0.53394661     0.46129195     -5338.7576     -4.5587371
     0.53404660     0.46119672     -5339.7575     -4.5597259
     0.53414659     0.46110150     -5340.7575     -4.5607172
     0.53424658     0.46100627     -5341.7574     -4.5617109
     0.53434657     0.46091103     -5342.7574     -4.5627072
     0.53444656     0.46081579     -5343.7573     -4.5637060
     0.53454655     0.46072054     -5344.7573     -4.5647073
     0.53464654     0.46062529     -5345.7572     -4.5657111
     0.53474653     0.46053004     -5346.7572     -4.5667175
     0.53484652     0.46043478     -5347.7572     -4.5677265
     0.53494651     0.46033952     -5348.7571     -4.5687380
     0.53504650     0.46024425     -5349.7571     -4.5697521
     0.53514649     0.46014897     -5350.7570     -4.5707688
     0.53524648     0.46005369     -5351.7570     -4.5717882
     0.53534647     0.45995841     -5352.7569     -4.5728101
     0.53544646     0.45986312     -5353.7569     -4.5738347
     0.53554645     0.45976783     -5354.7568     -4.5748619
     0.53564644     0.45967253     -5355.7568     -4.5758918
     0.53574643     0.45957723     -5356.7567     -4.5769244
     0.53584642     0.45948192     -5357.7567     -4.5779597
     0.53594641     0.45938661     -5358.7567     -4.5789977
     0.53604640     0.45929129     -5359.7566     -4.5800383
     0.53614639     0.45919597     -5360.7566     -4.5810818
     0.53624638     0.45910065     -5361.7565     -4.5821280
     0.53634637     0.45900532     -5362.7565     -4.5831769
     0.53644636     0.45890998     -5363.7564     -4.5842286
     0.53654635     0.45881464     -5364.7564     -4.5852831
     0.53664634     0.45871930     -5365.7563     -4.5863404
     0.53674633     0.45862395     -5366.7563     -4.5874006
     0.53684632     0.45852860     -5367.7562     -4.5884635
     0.53694631     0.45843324     -5368.7562     -4.5895293
     0.53704630     0.45833787     -5369.7562     -4.5905980
     0.53714629     0.45824251     -5370.7561     -4.5916696
     0.53724628     0.45814713     -5371.7561     -4.5927440
     0.53734627     0.45805176     -5372.7560     -4.5938214
     0.53744626     0.45795638     -5373.7560     -4.5949016
     0.53754625     0.45786099     -5374.7559     -4.5959848
     0.53764624     0.45776560     -5375.7559     -4.5970710
     0.53774623     0.45767020     -5376.7558     -4.5981602
     0.53784622     0.45757480     -5377.7558     -4.5992523
     0.53794621     0.45747940     -5378.7557     -4.6003474
     0.53804620     0.45738399     -5379.7557     -4.6014456
     0.53814619     0.45728857     -5380.7557     -4.6025468
     0.53824618     0.45719316     -5381.7556     -4.6036510
     0.53834617     0.45709773     -5382.7556     -4.6047583
     0.53844616     0.45700231     -5383.7555     -4.6058687
     0.53854615     0.45690687     -5384.7555     -4.6069822
     0.53864614     0.45681144     -5385.7554     -4.6080988
     0.53874613     0.45671599     -5386.7554     -4.6092185
     0.53884612     0.45662055     -5387.7553     -4.6103414
     0.53894611     0.45652510     -5388.7553     -4.6114675
     0.53904610     0.45642964     -5389.7552     -4.6125967
     0.53914609     0.45633418     -5390.7552     -4.6137292
     0.53924608     0.45623872     -5391.7552     -4.6148649
     0.53934607     0.45614325     -5392.7551     -4.6160038
     0.53944606     0.45604778     -5393.7551     -4.6171460
     0.53954605     0.45595230     -5394.7550     -4.6182914
     0.53964604     0.45585682     -5395.7550     -4.6194402
     0.53974603     0.45576133     -5396.7549     -4.6205922
     0.53984602     0.45566584     -5397.7549     -4.6217476
     0.53994601     0.45557034     -5398.7548     -4.6229064
     0.54004600     0.45547484     -5399.7548     -4.6240685
     0.54014599     0.45537934     -5400.7547     -4.6252340
     0.54024598     0.45528383     -5401.7547     -4.6264029
     0.54034597     0.45518831     -5402.7547     -4.6275752
     0.54044596     0.45509280     -5403.7546     -4.6287510
     0.54054595     0.45499727     -5404.7546     -4.6299302
     0.54064594     0.45490175     -5405.7545     -4.6311130
     0.54074593     0.45480621     -5406.7545     -4.6322992
     0.54084592     0.45471068     -5407.7544     -4.6334890
     0.54094591     0.45461514     -5408.7544     -4.6346823
     0.54104590     0.45451959     -5409.7543     -4.6358792
     0.54114589     0.45442404     -5410.7543     -4.6370797
     0.54124588     0.45432849     -5411.7543     -4.6382837
     0.54134587     0.45423293     -5412.7542     -4.6394914
     0.54144586     0.45413737     -5413.7542     -4.6407028
     0.54154585     0.45404180     -5414.7541     -4.6419178
     0.54164584     0.45394623     -5415.7541     -4.6431366
     0.54174583     0.45385065     -5416.7540     -4.6443590
     0.54184582     0.45375507     -5417.7540     -4.6455852
     0.54194581     0.45365948     -5418.7539     -4.6468152
     0.54204580     0.45356389     -5419.7539     -4.6480489
     0.54214579     0.45346830     -5420.7538     -4.6492865
     0.54224578     0.45337270     -5421.7538     -4.6505278
     0.54234577     0.45327710     -5422.7538     -4.6517731
     0.54244576     0.45318149     -5423.7537     -4.6530222
     0.54254575     0.45308588     -5424.7537     -4.6542752
     0.54264574     0.45299026     -5425.7536     -4.6555321
     0.54274573     0.45289464     -5426.7536     -4.6567930
     0.54284572     0.45279902     -5427.7535     -4.6580578
     0.54294571     0.45270339     -5428.7535     -4.6593266
     0.54304570     0.45260775     -5429.7534     -4.6605995
     0.54314569     0.45251212     -5430.7534     -4.6618764
     0.54324568     0.45241647     -5431.7533     -4.6631574
     0.54334567     0.45232083     -5432.7533     -4.6644425
     0.54344566     0.45222517     -5433.7533     -4.6657317
     0.54354565     0.45212952     -5434.7532     -4.6670250
     0.54364564     0.45203386     -5435.7532     -4.6683225
     0.54374563     0.45193820     -5436.7531     -4.6696243
     0.54384562     0.45184253     -5437.7531     -4.6709302
     0.54394561     0.45174685     -5438.7530     -4.6722404
     0.54404560     0.45165118     -5439.7530     -4.6735549
     0.54414559     0.45155549     -5440.7529     -4.6748737
     0.54424558     0.45145981     -5441.7529     -4.6761968
     0.54434557     0.45136412     -5442.7528     -4.6775243
     0.54444556     0.45126842     -5443.7528     -4.6788561
     0.54454555     0.45117272     -5444.7528     -4.6801924
     0.54464554     0.45107702     -5445.7527     -4.6815332
     0.54474553     0.45098131     -5446.7527     -4.6828784
     0.54484552     0.45088560     -5447.7526     -4.6842281
     0.54494551     0.45078989     -5448.7526     -4.6855824
     0.54504550     0.45069417     -5449.7525     -4.6869412
     0.54514549     0.45059844     -5450.7525     -4.6883046
     0.54524548     0.45050271     -5451.7524     -4.6896727
     0.54534547     0.45040698     -5452.7524     -4.6910454
     0.54544546     0.45031124     -5453.7523     -4.6924228
     0.54554545     0.45021550     -5454.7523     -4.6938049
     0.54564544     0.45011975     -5455.7523     -4.6951917
     0.54574543     0.45002400     -5456.7522     -4.6965834
     0.54584542     0.44992825     -5457.7522     -4.6979798
     0.54594541     0.44983249     -5458.7521     -4.6993811
     0.54604540     0.44973673     -5459.7521     -4.7007873
     0.54614539     0.44964096     -5460.7520     -4.7021984
     0.54624538     0.44954519     -5461.7520     -4.7036144
     0.54634537     0.44944941     -5462.7519     -4.7050355
     0.54644536     0.44935363     -5463.7519     -4.7064615
     0.54654535     0.44925785     -5464.7518     -4.7078926
     0.54664534     0.44916206     -5465.7518     -4.7093287
     0.54674533     0.44906627     -5466.7518     -4.7107700
     0.54684532     0.44897047     -5467.7517     -4.7122165
     0.54694531     0.44887467     -5468.7517     -4.7136681
     0.54704530     0.44877886     -5469.7516     -4.7151250
